Longitude (x),Latitude (y),Geothermal_Gradient_C_deg_km,Bouguer_Anomaly_mGal,Heat_Flow_mW_m2,Annual_Mean_Temperature_C,Soil_Organic_Carbon_ton_ha,Soil_pH_H2O,Available_Water_Storage_mm_m,Elevation_m,faults_distance_km,geological_province_prov_type,mineralization_distance_km,mineralization_TipoMinera,volcano_distance_km,mineral_commodity_distance_km,Slip_type_general_Id,mineral_commodity_group,Tree_Cover_Percentage,Porosity,Permeability_permafrost,PGA_Mean,Lithology,tcco2_column,nuevos1_co2_1000hPa,nuevos1_co_1000hPa,fco2gpp_flux,cape_geop_conv,surf_geop_z,geop_z_1000hPa
10.6,5.6,31.077972,34.61425,60.48,12.506945,97.235634,6.5,150.0,1112.5063,227.45191616582696,craton,293.09255210598576,nicrpge,72.99885273071081,107.85882538183506,1.0,Minerales Industriales,19.26,0.09,-12.5,0.0195820649919455,Basic volcanic rocks,422.4313659667969,0.0007122264942154288,5.437198637991969e-07,0.0,68.27381134033203,11224.541015625,1104.6995849609375
-122.1,51.3,38.155518,-14.009146,84.370003,2.0548611,36.238693,7.9,150.0,1326.213,264.6070879072821,volcanic arc,59.99600200225407,porcu,154.6051098767449,42.95886792876826,3.0,Metales Preciosos,30.94,0.19,-15.2,0.0325348101307965,Pyroclastics,421.0657043457031,0.0006528347730636597,1.3611536076041375e-07,2.0172419112896023e-07,7.020833492279053,9926.5390625,1663.583251953125
-121.4,51.1,31.303326,-1.2648039,71.169998,2.7444446,46.186863,7.0,150.0,1086.201,253.2597920031338,accretionary complex,17.76,nicrpge,164.70694520875605,16.669475510744487,3.0,Metales Preciosos,35.11,0.09,-12.5,0.0291411920216542,Basic volcanic rocks,421.1060791015625,0.0006531447288580239,1.3744241300628346e-07,1.88134777090454e-07,1.5803571939468384,9874.5380859375,1731.2685546875
-120.0,51.9,43.074863,-6.0205979,96.93,2.8506944,72.548805,4.8,50.0,902.89417,402.5553214295056,orogenic belt,30.701083042784937,nicrpge,79.25431092375923,30.561788922333683,3.0,Metales Preciosos,48.85,0.09,-12.5,0.0187824574026193,Metamorphics,421.15435791015625,0.0006515043787658215,1.3087991135307675e-07,1.2677558913765097e-07,5.25,12158.5419921875,1783.0609130859375
-117.30000000000001,49.6,40.027275,-36.030781,88.129997,0.92708331,84.095016,5.1,50.0,1711.2983,332.55876449851064,ophiolite complex,18.98622431896668,sedznpb,454.3292916740018,32.06521229650582,1.0,Compuestos Químicos y Subproductos,26.57,0.01,-14.1,0.0175784376297839,Acid plutonic rocks,421.3932800292969,0.0006497248541563749,1.487986907022787e-07,1.463077268226698e-07,10.008928298950195,13882.5458984375,1997.6097412109375
-115.19999999999999,49.8,37.670815,-37.057575,93.620003,1.0888889,71.768219,5.2,100.0,1780.2457,231.8615935468672,orogenic belt,40.02161915765019,phosphate,658.9119317480894,38.90563726922994,1.0,Compuestos Químicos y Subproductos,36.29,0.12,-16.5,0.0323294168708278,Siliciclastic sedimentary rocks,421.3841247558594,0.0006509274826385081,1.3845345847585122e-07,1.2216887057547865e-07,5.916666507720947,17388.548828125,1866.922607421875
-112.4,49.4,24.516232,18.281342,53.240002,4.3701386,67.190193,7.9,150.0,1001.0497,263.9680751280275,craton,177.00877169097282,sedcu,655.8117673409727,53.83335018286411,1.0,Minerales Industriales,0.11,0.27,-12.5,0.0232972222125378,Mixed sedimentary rocks,421.529296875,0.0006516887224279344,1.4513734925003519e-07,7.093850484807263e-08,1.148809552192688,9846.5380859375,1631.2015380859375
-77.5,46.2,16.777977,74.954666,36.630001,2.970139,90.726494,5.25,15.0,357.44745,2491.718537117873,craton,45.52353457279035,nicrpge,3357.819457650864,62.97238003677212,3.0,Minerales Industriales,46.82105263157895,0.01,-14.1,0.0852355497490284,Metamorphics,422.0525817871094,0.0006553653511218727,1.5084923177255405e-07,0.0,4.684523582458496,2928.541015625,1334.315673828125
-76.10000000000002,46.1,16.572182,100.9507,38.950001,3.6555557,91.232964,5.1,50.0,190.74503,2500.1036173126795,craton,16.143274506917503,sedznpb,3468.0667055003432,59.7034795997406,3.0,Minerales Industriales,34.58,0.06,-11.8,0.1053256537468813,Metamorphics,422.0347900390625,0.000656119198538363,1.6043273376453726e-07,0.0,2.7886905670166016,1956.5396728515625,1318.5545654296875
-74.80000000000001,46.3,14.888889,68.141586,33.459999,3.0576389,95.375313,5.1,50.0,281.71521,2548.293588592451,craton,32.36178301639174,nicrpge,3431.738371408869,81.48138349432313,3.0,Minerales Industriales,35.64,0.01,-14.1,0.1075652936925646,Metamorphics,422.00091552734375,0.0006566642550751567,1.617673035525513e-07,0.0,7.767857074737549,3004.541259765625,1299.1773681640625
-74.5,45.8,19.439823,107.98049,45.610001,3.157639,92.853661,6.875,150.0,326.32315,2501.384764430864,craton,33.75933204315545,nicrpge,3367.824511134747,53.64647460710333,3.0,Desconocido,49.31,0.01,-14.1,0.1200402033580385,Acid plutonic rocks,422.0174255371094,0.0006578676984645426,1.7192049028835754e-07,0.0,5.13095235824585,3108.541259765625,1302.3201904296875
-73.60000000000002,45.9,18.713982,106.30819,43.779999,4.6618056,102.31265,4.8,100.0,52.179688,2536.603372528925,passive margin,30.47955708339679,nicrpge,3342.4269424775766,45.714246091201154,3.0,Desconocido,0.98,0.06,-11.8,0.1182159237461324,Carbonate sedimentary rocks,422.1251525878906,0.0006600437918677926,2.0052758031852136e-07,0.0,3.4940476417541504,466.5409851074219,1281.7264404296875
-67.19999999999999,-23.5,76.806824,-265.21158,165.39,3.9423611,37.044361,6.7,150.0,4327.9873,239.30769370486465,volcanic arc,56.413429216898486,potash,45.84783751716124,15.805287856239865,3.0,Desconocido,0.0,0.09,-13.0,0.3009520346726811,Pyroclastics,423.2633056640625,0.0006433976232074201,7.549679281737554e-08,0.0,8.005952835083008,43110.5234375,1360.3577880859375
121.9,52.1,27.787111,30.311893,62.09,-0.67916667,110.10725,6.825,150.0,766.52057,483.62677265108994,volcanic arc,276.0944418532338,sedznpb,530.3953549004743,245.52934700788697,2.0,Metales Preciosos,44.2,0.01,-14.1,0.0415745465298312,Acid plutonic rocks,421.8030090332031,0.000660098041407764,1.5210287074296502e-07,1.7815702690882063e-08,3.25,6918.5390625,1894.5472412109375
131.2,43.8,32.299965,120.4156,73.980003,3.5194445,84.551155,5.85,15.0,357.90271,818.826385669759,orogenic belt,49.26699706700251,nicrpge,264.8995872023937,66.28386948092191,3.0,Metales Preciosos,25.32,0.01,-14.1,0.0206883999807033,Mixed sedimentary rocks,422.6451416015625,0.0006590458797290921,1.9253657512763311e-07,3.0395486305678787e-07,4.047618865966797,3918.54248046875,1620.9404296875
86.1,29.2,29.809731,-432.46332,64.389999,3.5062499,45.958191,8.1,50.0,4924.4199,32.0032858882573,volcanic arc,140.9660412465443,sedznpb,878.4854452294579,147.94659507257273,1.0,Metales Base,0.98,0.19,-15.2,0.144489767708776,Mixed sedimentary rocks,422.9132385253906,0.0006502349278889596,1.3334884840787709e-07,0.0,7.3125,48294.51953125,1747.6409912109375
86.7,29.3,31.490927,-437.26532,71.519997,2.9569445,46.484787,8.15,50.0,5094.6001,51.08982014286181,volcanic arc,93.6765178686698,porcu,908.8607879537986,199.22960048620035,1.0,Minerales Estratégicos y Tierras Raras,0.31,0.19,-15.2,0.1371909889874863,Mixed sedimentary rocks,422.885986328125,0.0006518455920740962,1.2980949293250887e-07,0.0,2.934523820877075,46598.5234375,1573.0185546875
87.4,29.6,48.799103,-426.65332,114.0,2.0132866,49.97736,6.066666666666666,50.0,5484.9233,73.90559104676927,volcanic arc,23.69155967850192,porcu,934.1998984585688,177.18712601240998,1.0,Minerales Industriales,0.0,0.09,-12.5,0.1377441010623949,Acid volcanic rocks,422.6339416503906,0.0006470876396633685,1.2524822068371577e-07,0.0,0.8720238208770752,54538.51953125,1698.4024658203125
87.7,29.9,49.935791,-430.4295,112.8,3.4,47.748756,5.5,50.0,4923.9189,71.43023315989169,volcanic arc,55.00445436508288,porcu,933.8516485395312,162.14319726026835,1.0,Minerales Industriales,1.4,0.09,-12.5,0.1707132511888545,Mixed sedimentary rocks,422.9842224121094,0.0006484432378783822,1.209245112931967e-07,9.008328805126808e-12,4.104166507720947,48322.51953125,1465.2127685546875
87.3,30.3,45.582199,-455.59637,112.18,2.5527778,47.719517,7.5,50.0,5398.6489,63.28198826097505,volcanic arc,99.625548931991,porcu,871.0712535034083,174.8581268165205,1.0,Minerales Industriales,0.23,0.01,-14.1,0.1375094239939461,Acid plutonic rocks,422.5645446777344,0.000647040200419724,1.1589800408273732e-07,0.0,1.6071428060531616,51940.51953125,1676.2886962890625
88.2,30.1,39.122494,-463.86395,93.809998,2.7680559,47.492172,6.8,50.0,5385.2422,33.62189813168109,volcanic arc,76.47909845179824,porcu,959.9227118263218,109.18186908906765,1.0,Minerales Industriales,0.03,0.19,-15.2,0.2027657639997746,Acid volcanic rocks,422.7561340332031,0.0006476531270891428,1.1840027980269952e-07,1.3166018622556841e-11,4.651785850524902,51164.51953125,1538.4805908203125
88.8,30.3,40.981373,-457.33163,90.849998,2.7243054,47.972855,6.52,50.0,5348.8403,36.151335318205234,volcanic arc,70.03172495376917,porcu,997.7355264197016,68.53341487028366,1.0,Minerales Industriales,0.6,0.09,-12.5,0.1829307289247776,Acid volcanic rocks,422.61737060546875,0.0006472968962043524,1.1670422139786751e-07,2.958889522286512e-10,4.497023582458496,52566.51953125,1584.2618408203125
88.0,31.0,54.268314,-444.65503,124.45,4.0784721,43.838234,6.2,75.0,4999.5332,36.09692070459592,volcanic arc,155.16982484903468,potash,880.0548741300166,83.79119181502499,2.0,Minerales Industriales,2.61,0.09,-12.5,0.1698453570286888,Acid plutonic rocks,422.5188293457031,0.0006467847852036357,1.1003120903296804e-07,3.741921009159377e-11,18.970237731933594,50306.51953125,1628.9827880859375
88.6,31.0,46.770542,-444.61987,101.91,4.7496452,43.138184,7.366666666666667,125.0,4821.3218,39.55341672908039,volcanic arc,150.7608122159096,porcu,934.2790280638856,19.12719534543422,2.0,Minerales Industriales,0.15,0.22,-13.0,0.3119484004176894,Unconsolidated sediments,422.58905029296875,0.0006473143002949655,1.0880057743634097e-07,3.242998369845651e-10,25.244047164916992,47982.51953125,1533.6658935546875
89.5,30.9,48.345299,-448.07928,107.95,4.5347223,42.889431,6.875,125.0,4704.6738,106.5650100440596,volcanic arc,148.97957074713784,porcu,1024.1533966550126,83.25423079809508,1.0,Minerales Industriales,0.71,0.28,-10.9,0.1245235772646454,Carbonate sedimentary rocks,422.7610168457031,0.0006490061641670763,1.0909519687629654e-07,1.949263639389187e-09,17.627975463867188,46496.5234375,1533.1168212890625
89.8,30.9,58.623974,-447.41718,130.03999,4.0266666,39.683929,5.5,50.0,4671.8999,90.81344477307792,volcanic arc,147.82646075720356,porcu,1052.6445507767562,111.85634912047205,1.0,Minerales Industriales,0.0117647058823529,0.28,-10.9,0.1167354423674409,Carbonate sedimentary rocks,422.74688720703125,0.0006498672883026302,1.0765250380018188e-07,2.7101210164914846e-09,88.6875,45774.5234375,1573.828857421875
89.7,30.4,43.13459,-463.54596,103.68,3.6256943,51.644169,6.9,100.0,5036.063,51.03054318913967,volcanic arc,96.57283520742578,porcu,1072.7670788572889,119.95752972524322,1.0,Minerales Industriales,3.86,0.22,-13.0,0.1227103408827563,Siliciclastic sedimentary rocks,422.6041259765625,0.0006479816511273384,1.1554515566558621e-07,2.477983374049586e-09,14.065476417541504,49522.51953125,1441.348876953125
90.2,29.8,84.290024,-463.56308,205.63,1.5798612,51.393162,6.15,50.0,5509.084,12.980994859006326,volcanic arc,32.36178301639174,porcu,1051.7207532895802,203.05019699025823,1.0,Minerales Industriales,0.14,0.01,-14.1,0.1966756819914641,Acid plutonic rocks,422.6769104003906,0.000648113084025681,1.2492921541706892e-07,1.827997753167665e-09,15.6755952835083,52214.51953125,1501.0966796875
89.7,29.8,51.30389,-455.91324,118.69,2.354861,55.161625,5.5,50.0,5164.4795,54.92280033350946,volcanic arc,41.076666125674805,porcu,1100.6639327696726,162.62121945731008,1.0,Minerales Industriales,1.16,0.09,-12.5,0.1431568943243368,Acid volcanic rocks,422.76177978515625,0.0006479661678895354,1.2626546208593936e-07,1.2854192155131727e-09,16.547618865966797,51068.51953125,1474.344482421875
89.4,29.5,58.692333,-435.74698,124.26,3.1305554,56.245323,7.15,50.0,4952.3452,93.86601413061892,volcanic arc,55.653953139021205,porcu,1104.9216771699253,172.87875569248706,1.0,Minerales Industriales,0.93,0.01,-14.1,0.1278482459948244,Mixed sedimentary rocks,422.7467346191406,0.0006482325843535364,1.3144986610313936e-07,2.0795378752325178e-09,17.684524536132812,47678.51953125,1420.9918212890625
88.9,29.1,45.759525,-397.25101,106.62,4.3902779,40.621384,6.28,50.0,4167.0786,90.8443113795818,volcanic arc,59.22889919625443,porcu,1091.73835431389,118.86079658381024,1.0,Minerales Industriales,0.68,0.19,-15.2,0.1293711447080126,Mixed sedimentary rocks,422.85174560546875,0.0006528881494887173,1.4042775831057952e-07,9.777501031038582e-10,8.809523582458496,41794.5234375,1184.940673828125
89.7,28.9,35.76783,-407.51544,86.589996,4.4305553,41.514156,5.8,75.0,4320.4253,32.48498062349738,volcanic arc,81.94476798429528,porcu,1058.3423628013777,176.4172123363758,1.0,Minerales Industriales,0.5,0.19,-15.2,0.1403991053551664,Mixed sedimentary rocks,422.7033996582031,0.0006518992013297975,1.4922032676167873e-07,3.1487572549337983e-09,9.333333015441895,43366.5234375,1308.5076904296875
89.8,29.1,44.406815,-416.64957,109.06,3.1930554,49.914516,5.9,50.0,4601.3809,43.86194370096095,volcanic arc,57.140747282477776,porcu,1056.9327674455,196.2666192976731,1.0,Minerales Industriales,0.72,0.19,-15.2,0.1404464178153456,Mixed sedimentary rocks,422.70269775390625,0.0006508161895908415,1.4253255642415752e-07,3.746078558464205e-09,21.97916603088379,46524.5234375,1410.2908935546875
90.5,32.0,39.829052,-423.40942,104.65,4.8006949,41.414696,5.8375,50.0,4678.1455,20.76340858687283,volcanic arc,273.9312185567793,porcu,1066.962809792356,121.67601242874828,2.0,Minerales Industriales,0.27,0.28,-10.9,0.1455340457588085,Mixed sedimentary rocks,422.5076599121094,0.000647685956209898,1.0148320228609009e-07,3.55621088132807e-09,23.872024536132812,46392.5234375,1691.0899658203125
89.7,31.9,60.423393,-432.28418,130.77,5.8729162,34.14724,5.5,50.0,4632.5552,58.71214056196644,volcanic arc,259.29715096776863,porcu,990.5024530408798,32.331926521024364,2.0,Minerales Industriales,0.0,0.28,-10.9,0.140210975765437,Mixed sedimentary rocks,422.5321350097656,0.0006485567428171635,1.0255334359499102e-07,8.315380502221803e-12,33.095237731933594,44980.5234375,1704.692626953125
91.4,32.3,35.804077,-441.12225,72.75,2.8354166,55.027481,6.9,75.0,4911.6094,22.754859674147767,accretionary complex,292.1445820993399,porcu,1112.1895355109225,226.18480739112684,1.0,Minerales Industriales,1.69,0.12,-16.5,0.1483402978808584,Mixed sedimentary rocks,422.44476318359375,0.0006471016095019877,1.0043704179452106e-07,6.452042011773074e-09,27.4761905670166,48924.51953125,1723.1033935546875
92.0,32.2,33.762196,-448.68887,97.010002,3.0201387,80.333534,6.8,100.0,4731.9985,34.169974991366,orogenic belt,279.7861859527701,porcu,1057.888235542868,289.6334643831077,2.0,Minerales Industriales,0.91,0.01,-14.1,0.1598993449162356,Unconsolidated sediments,422.5726013183594,0.0006482496974058449,9.920470489532818e-08,9.431026626316452e-09,35.7023811340332,46938.5234375,1773.1190185546875
91.8,33.0,24.502117,-480.96445,55.049999,0.54452556,55.457863,5.85,50.0,5306.4985,43.49987778394817,orogenic belt,367.26418808535817,porcu,1138.8345757396037,294.60013197308774,1.0,Minerales Industriales,0.01,0.06,-11.8,0.1610790426731234,Carbonate sedimentary rocks,422.33978271484375,0.0006465337355621159,9.73368514678441e-08,7.851104766309902e-10,27.339284896850586,51010.51953125,1765.9359130859375
92.4,32.9,24.819103,-477.37216,57.8,1.3159722,63.065475,7.2,50.0,5095.7109,3.8858731268521343,orogenic belt,363.3235154101604,porcu,1087.7937703903258,351.71914129680414,1.0,Minerales Industriales,0.36,0.15,-14.0,0.1625324555274322,Mixed sedimentary rocks,422.369873046875,0.0006467141211032867,9.68498170550447e-08,1.881354849686545e-09,36.28571319580078,50980.51953125,1692.5743408203125
99.4,38.6,27.945812,-271.23273,61.77,1.3013889,58.375378,6.8,50.0,3696.4375,25.111069111604102,back-arc basin,26.12675194816724,vms,1059.9226561730814,79.91530632737891,3.0,Desconocido,0.55,0.15,-14.0,0.2963373950665852,Acid plutonic rocks,422.4565734863281,0.000648736662697047,1.2711012686850154e-07,7.885752051350892e-10,7.300595283508301,37968.52734375,2198.607666015625
99.4,39.0,24.148924,-249.76567,57.16,2.498611,50.847168,7.9,125.0,2889.3088,49.02755516589938,back-arc basin,24.671464637534047,vms,1015.5995877652772,66.57586338455427,3.0,Desconocido,1.43,0.19,-15.2,0.6162966866933886,Acid plutonic rocks,422.5481262207031,0.0006490729283541441,1.334721702050956e-07,2.363023199336567e-08,2.580357074737549,30930.529296875,2080.616455078125
113.6,41.2,31.827789,-46.29427,70.349998,4.4291668,35.352245,7.825,150.0,1548.0696,88.22929499852563,ophiolite complex,128.9836133003,vms,69.42790462774954,78.69607644992875,2.0,Metales Base,0.05,0.09,-12.5,0.1290205674107322,Siliciclastic sedimentary rocks,422.973388671875,0.0006577442400157452,1.9340288304192654e-07,1.1186057236045599e-07,2.764880895614624,14900.546875,2515.54296875
114.1,43.2,27.884125,-36.090279,62.540001,6.5854168,31.365618,7.2,100.0,1044.7749,291.56590555622813,orogenic belt,119.90797513095396,vms,209.7348157578988,152.46576892052786,2.0,Minerales Industriales,0.09,0.22,-13.0,0.0482771054233815,Mixed sedimentary rocks,422.7210693359375,0.0006525394855998456,1.4628066935529205e-07,1.2600087018199702e-07,0.7589285969734192,10192.5390625,2523.790771484375
114.5,44.0,27.150181,-25.85607,60.349998,5.8250003,38.497345,8.1,150.0,1081.6648,388.82304037847206,orogenic belt,205.52092886127133,nicrpge,196.23333966734504,247.46424102994715,2.0,Minerales Industriales,0.88,0.09,-12.5,0.0589618849099581,Mixed sedimentary rocks,422.508056640625,0.0006515429704450071,1.4286615623859689e-07,1.118917580811285e-07,0.5327380895614624,10466.5400390625,2507.018310546875
113.0,43.8,27.623056,-19.063877,63.3,6.9256945,30.602404,8.2,150.0,939.0611,297.27796103558296,ophiolite complex,167.98366736083673,vms,245.6192238832288,175.49502229972938,2.0,Metales Base,0.04,0.19,-15.2,0.0434181666995421,Mixed sedimentary rocks,422.63165283203125,0.000651514099445194,1.401076730189743e-07,1.1290761392501736e-07,0.7708333134651184,9482.5380859375,2532.596435546875
87.6,43.6,13.916718,-126.76443,36.990002,5.9965277,33.057491,8.2,150.0,1160.7635,99.84143606473414,passive margin,258.8214373057732,vms,1094.3399873348317,45.54707462812701,3.0,Desconocido,0.46,0.22,-13.0,0.2309312383649245,Mixed sedimentary rocks,422.8662109375,0.0006558195454999804,2.452806029396015e-07,0.0,1.4672619104385376,11684.5419921875,2687.169921875
98.0,26.1,38.450699,-59.250916,85.470001,10.34236,55.827419,4.8,50.0,1051.5923,57.53275303860819,ophiolite complex,99.6901128497705,nicrpge,111.38229168050098,86.75491500393619,2.0,Metales Base,57.84,0.01,-14.1,0.1878991305296676,Metamorphics,422.8480224609375,0.0007464567897841334,1.835647225334469e-07,2.390429187926202e-07,62.21131134033203,11512.5419921875,1426.505126953125
98.3,26.4,48.467178,-102.64461,109.69,10.365276,53.020309,4.8,50.0,965.07104,25.01176926573245,ophiolite complex,122.93805250398157,sedznpb,131.7537737599953,102.42520101684012,2.0,Metales Base,52.64,0.01,-14.1,0.2274066179821433,Metamorphics,423.16265869140625,0.0007227552705444396,1.7458840773088014e-07,2.3806656201941223e-07,23.2113094329834,17202.548828125,1556.9649658203125
98.5,26.7,57.232956,-181.89481,128.71001,3.8173609,53.219849,4.8,50.0,2854.4666,26.566689387443933,ophiolite complex,105.16402071750623,sedznpb,163.17,88.96749389107967,2.0,Metales Base,38.92,0.01,-14.1,0.1910409664333611,Metamorphics,423.9566650390625,0.000700287229847163,1.5169585765306692e-07,2.465253885475249e-07,8.309523582458496,19220.548828125,1596.255126953125
114.4,26.1,32.789047,46.262234,71.440002,8.6541672,50.624954,4.9,150.0,752.88635,712.831391695511,shield,74.36907959636845,ree,800.5516156082621,57.92812852807203,3.0,Desconocido,25.35,0.01,-14.1,0.0173155193653715,Acid plutonic rocks,424.1189880371094,0.0006898881983943284,4.469141572371882e-07,2.7990054718429747e-07,5.940476417541504,5292.5419921875,2118.13427734375
114.7,26.3,33.633293,79.975266,74.449997,9.7645836,49.901779,4.975,150.0,462.2301,693.1145090759601,shield,104.4553971800273,ree,770.810830394202,66.12558053353034,3.0,Metales Base,37.67,0.01,-14.1,0.0163642529782726,Acid plutonic rocks,424.4692687988281,0.0007003739010542631,5.109955054649618e-07,2.2375094488324976e-07,4.110118865966797,3204.54150390625,2123.897705078125
115.2,26.4,38.580391,77.623192,88.5,10.252083,43.898865,4.975,150.0,377.58737,644.1839353354559,shield,144.11013149698772,ree,718.1098910703007,27.716548502589795,3.0,Metales Base,16.84,0.01,-14.1,0.017974691105417,Siliciclastic sedimentary rocks,424.0903625488281,0.0006895778351463377,4.7434829753001395e-07,1.1713806458146792e-07,5.872023582458496,3426.541748046875,2093.2236328125
115.0,26.1,39.297169,90.225243,86.57,11.118751,41.144661,5.675,150.0,187.43822,653.2859861368157,shield,104.65180361589672,ree,734.5474209695379,45.72352303072974,3.0,Metales Base,31.43,0.19,-15.2,0.0233569504552415,Siliciclastic sedimentary rocks,424.5328369140625,0.000710715597961098,5.381493224376754e-07,7.021922954209003e-08,10.547618865966797,2118.53955078125,2099.330810546875
114.8,25.9,37.699345,87.159836,82.129997,11.250695,40.914757,6.475,150.0,204.77911,663.2019987105995,shield,73.25626253121357,ree,753.8550351712191,55.61122202171246,3.0,Metales Base,24.08,0.19,-15.2,0.0270056578359793,Unconsolidated sediments,424.49114990234375,0.0007022052304819226,5.324313860910479e-07,1.295508553766922e-07,7.291666507720947,1772.539794921875,2090.9736328125
