Longitude (x),Latitude (y),Flux (gm-2d-1),Geothermal_Gradient_C_deg_km,Bouguer_Anomaly_mGal,Heat_Flow_mW_m2,Annual_Mean_Temperature_C,Soil_Organic_Carbon_ton_ha,Soil_pH_H2O,Elevation_m,faults_distance_km,geological_province_prov_type,mineralization_distance_km,mineralization_TipoMinera,volcano_distance_km,mineral_commodity_distance_km,Slip_type_general_Id,mineral_commodity_group,Available_Water_Storage_mm/m,Tree_Cover_Percentage,Porosity,Permeability_permafrost,PGA_Mean,Lithology,CO2_1000hPa,CO_1000hPa,Geopotential_1000hPa,Flux_CO2_GPP,Total_Column_CO2,Geopotential_Sup_Avg
25.396,36.403,53.45,15.669816,233.75684,86.540001,5.9525428,41.788452,7.0,26.440187,31.81561307292396,accretionary complex,207.0295105380141,sedznpb,0.11100000000053,110.54225166699162,1.0,Minerales Industriales,100.0,0.0,,,0.2959740556001811,Unknown,0.0006503477343358,1.271917966505498e-07,1618.3868408203125,0.0,422.223388671875,240.54092407226562
25.397,36.404,55.1,15.669816,233.75684,86.540001,5.9457626,41.788452,7.0,27.092741,31.67096421367179,accretionary complex,207.0317257417555,sedznpb,0.1109999999997413,110.43067664081568,1.0,Minerales Industriales,100.0,0.0,,,0.2878682664871587,Unknown,0.0006503477343358,1.271917966505498e-07,1618.3868408203125,0.0,422.223388671875,240.54092407226562
90.463,30.151,39.24,67.554939,-474.38525,175.76001,2.6083333,55.414547,6.433333333333334,5106.7573,4.746231447160604,volcanic arc,80.94404344978051,porcu,1046.051243873838,208.203136862686,1.0,Minerales Industriales,50.0,1.09,0.01,-14.1,0.2571200288628464,Metamorphics,0.0006477319984696,1.1785106579509377e-07,1390.9716796875,3.301205975247967e-09,422.6565856933594,50692.51953125
90.468,30.144,50.87,67.554939,-474.97849,175.76001,2.6201389,54.612766,6.433333333333334,4995.1904,4.247265183946109,volcanic arc,80.62299150986665,porcu,1045.1722512677047,209.0271664446103,1.0,Minerales Industriales,50.0,1.7444444444444445,0.01,-14.1,0.2686221935109776,Metamorphics,0.0006498344591818,1.219686822651056e-07,1242.0166015625,5.558831617236137e-09,422.95330810546875,47062.5234375
90.453,30.131,42.35,67.554939,-479.33896,175.76001,2.520139,55.41404,6.433333333333334,5060.2861,6.232639739631666,volcanic arc,78.48649801080471,porcu,1045.841564105196,208.108975553345,1.0,Minerales Industriales,50.0,0.9333333333333332,0.01,-14.1,0.2639853978792265,Metamorphics,0.0006498344591818,1.219686822651056e-07,1242.0166015625,5.558831617236137e-09,422.95330810546875,47062.5234375
90.42,30.122,55.13,58.726757,-486.64197,176.06,1.9769231,54.712894,6.2,5307.9209,10.0212158975929,volcanic arc,75.61731920664755,porcu,1048.4539887586875,205.21443848662963,1.0,Minerales Industriales,50.0,0.0,0.01,-14.1,0.2547118066157244,Metamorphics,0.0006484481855295,1.1986907111349865e-07,1267.4541015625,3.753008126494706e-09,422.8948059082031,48354.51953125
90.347,30.107,31.78,49.898575,-478.34628,162.8,1.755634,55.128273,5.5,5416.9248,10.159192203707576,volcanic arc,69.73024751139472,porcu,1054.5381949924829,198.67252120840064,1.0,Minerales Industriales,50.0,0.0,0.01,-14.1,0.2243387496288711,Metamorphics,0.0006477095885202,1.204441986146776e-07,1502.7440185546875,5.751471174320066e-11,422.6392822265625,52340.51953125
90.376,30.108,46.29,49.898575,-482.07996,176.06,1.6524822,55.341747,5.5,5412.314,9.72450611317867,volcanic arc,71.64885442210839,porcu,1051.8341492174525,201.50033142489568,1.0,Minerales Industriales,50.0,0.08,0.01,-14.1,0.2500621671187787,Metamorphics,0.0006484481855295,1.1986907111349865e-07,1267.4541015625,3.753008126494706e-09,422.8948059082031,48354.51953125
90.357,30.128,52.11,49.898575,-482.20828,149.23999,1.155,53.921051,5.966666666666666,5584.6245,12.17478289417138,volcanic arc,72.28740480194622,porcu,1054.7853657559926,198.6268034911265,1.0,Minerales Industriales,50.0,0.0,0.01,-14.1,0.2235733447457873,Metamorphics,0.0006484481855295,1.1986907111349865e-07,1267.4541015625,3.753008126494706e-09,422.8948059082031,48354.51953125
90.389,30.131,37.95,58.726757,-483.32272,176.06,1.3056738,54.056347,5.966666666666666,5553.9521,12.330160394386516,volcanic arc,74.56521791023218,porcu,1051.9153345978011,201.678508791647,1.0,Minerales Industriales,50.0,0.0,0.01,-14.1,0.2374987469510289,Metamorphics,0.0006484481855295,1.1986907111349865e-07,1267.4541015625,3.753008126494706e-09,422.8948059082031,48354.51953125
90.424,30.147,43.68,58.726757,-481.00113,162.5,1.7,55.339211,6.2,5412.6323,9.081582120796902,volcanic arc,78.19672298120973,porcu,1049.5146266084153,204.44237864548268,1.0,Minerales Industriales,50.0,0.04,0.01,-14.1,0.2444137530911542,Metamorphics,0.0006484481855295,1.1986907111349865e-07,1267.4541015625,3.753008126494706e-09,422.8948059082031,48354.51953125
90.423,30.17,48.32,58.726757,-473.15079,148.94,1.3678321,56.545284,6.2,5470.9839,9.443810479035603,volcanic arc,80.28199430134083,porcu,1050.9392364970502,203.28911818113303,1.0,Minerales Industriales,50.0,0.1666666666666666,0.01,-14.1,0.234115699566584,Metamorphics,0.0006475855479948,1.1805891375615829e-07,1524.3734130859375,0.0,422.5641784667969,54070.51953125
90.395,30.165,41.5,58.726757,-474.29492,148.94,1.0929078,56.141754,5.966666666666666,5545.7358,12.40222045893126,volcanic arc,78.04500784803872,porcu,1053.303149738955,200.68389806604435,1.0,Minerales Industriales,50.0,0.0,0.01,-14.1,0.21859574978329,Metamorphics,0.0006475855479948,1.1805891375615829e-07,1524.3734130859375,0.0,422.5641784667969,54070.51953125
90.355,30.148,54.19,49.898575,-481.05692,149.23999,0.79852945,54.134518,5.5,5675.4556,14.397048490032835,volcanic arc,74.03570563586526,porcu,1056.1213923735293,197.45968970699508,1.0,Minerales Industriales,50.0,0.0,0.01,-14.1,0.2146745897792956,Metamorphics,0.0006484481855295,1.1986907111349865e-07,1267.4541015625,3.753008126494706e-09,422.8948059082031,48354.51953125
90.325,30.149,29.84,49.898575,-479.6124,136.39667,0.85481483,54.219227,5.5,5651.1167,13.266337099519214,volcanic arc,72.41452993702643,porcu,1059.0306693887587,194.41218177002875,1.0,Minerales Industriales,50.0,0.0,,-20.0,0.20045696243991,Metamorphics,0.0006477095885202,1.204441986146776e-07,1502.7440185546875,5.751471174320066e-11,422.6392822265625,52340.51953125
90.363,30.178,45.67,49.898575,-474.15604,148.94,0.88333338,55.56263,5.5,5651.7402,16.14237748166159,volcanic arc,77.33422213354508,porcu,1057.0876410369212,196.8534429540479,1.0,Minerales Industriales,50.0,0.0,0.01,-14.1,0.1890120081509982,Metamorphics,0.0006475855479948,1.1805891375615829e-07,1524.3734130859375,0.0,422.5641784667969,54070.51953125
90.199,29.799,43.125,84.290024,-463.56308,205.63,1.6173611,51.367737,6.15,5508.3154,13.137583473453097,volcanic arc,32.20951477436436,porcu,1051.764461370512,203.02996055661973,1.0,Minerales Industriales,50.0,0.14,0.01,-14.1,0.1966756819914641,Acid plutonic rocks,0.0006481130840256,1.2492921541706892e-07,1501.0966796875,1.827997753167665e-09,422.6769104003906,52214.51953125
89.699,29.799,8.0,51.30389,-455.91324,118.69,2.4111109,55.197418,5.5,5161.2769,55.07948680424396,volcanic arc,41.101954235780426,porcu,1100.71129421025,162.6338353591359,1.0,Minerales Industriales,50.0,1.04,0.09,-12.5,0.1431568943243368,Acid volcanic rocks,0.0006479661678895,1.2626546208593936e-07,1474.344482421875,1.2854192155131727e-09,422.76177978515625,51068.51953125
89.7,28.9,17.0,35.76783,-407.51544,86.589996,4.4305553,41.514156,5.8,4320.4253,32.48498062349738,volcanic arc,81.94476798429528,porcu,1058.3423628013777,176.4172123363758,1.0,Minerales Industriales,75.0,0.5,0.19,-15.2,0.1403991053551664,Mixed sedimentary rocks,0.0006518992013297,1.4922032676167873e-07,1308.5076904296875,3.148757254933798e-09,422.7033996582031,43366.5234375
89.8,29.1,13.0,44.406815,-416.64957,109.06,3.1930554,49.914516,5.9,4601.3809,43.86194370096095,volcanic arc,57.140747282477776,porcu,1056.9327674455,196.2666192976731,1.0,Minerales Industriales,50.0,0.72,0.19,-15.2,0.1404464178153456,Mixed sedimentary rocks,0.0006508161895908,1.4253255642415752e-07,1410.2908935546875,3.746078558464205e-09,422.70269775390625,46524.5234375
91.5,31.3,13.125,91.74781,-439.17969,245.53999,2.9803922,42.81023,7.1,4534.8823,29.338123083723165,volcanic arc,180.69737089952068,porcu,1028.4430042058736,238.6595827964193,2.0,Minerales Industriales,,0.0,0.15,-14.0,0.1298024457356023,Unconsolidated sediments,0.000648760178592,1.0600897581980464e-07,1481.3533935546875,3.335160370099288e-09,422.694091796875,44958.5234375
90.8,30.5,43.125,87.485374,-455.08536,213.63,1.4736112,52.92963,6.9,5485.0376,11.939383136219304,volcanic arc,114.71491838465978,porcu,1035.7132763945835,213.15321742483937,1.0,Minerales Industriales,50.0,0.0,0.01,-14.1,0.1704723673169609,Acid plutonic rocks,0.000647667562589,1.1332856786339109e-07,1393.9180908203125,6.887906356389806e-10,422.5569152832031,51214.51953125
12.61389308354187,41.77916882064372,20.0,38.574238,137.42455,85.889999,10.754545,51.503933,6.7,170.05847,14.771486493576113,volcanic arc,127.41327131894894,nicrpge,12.589024097824556,16.8909083897392,1.0,Metales Base,,13.055555555555555,0.09,-12.5,0.2050392472603016,Intermediate volcanic rocks,0.0006687437416985,2.44308068886312e-07,1574.1123046875,0.0,422.1647644042969,1902.5396728515625
12.53332917256593,41.70500314815367,50.0,38.340096,133.44145,89.269997,10.128472,50.648411,6.4,97.728943,20.071113801223365,volcanic arc,130.9561088651803,nicrpge,22.052248363484303,19.974749428010007,1.0,Metales Base,150.0,3.02,0.09,-12.5,0.2001329963224758,Intermediate volcanic rocks,0.0006597368628717,1.775265303649576e-07,1563.8265380859375,0.0,422.120361328125,744.5405883789062
12.10033581762485,42.09004191405297,175.0,36.022713,132.19095,68.150002,8.9673615,64.559196,7.225,281.01459,81.21258255871004,volcanic arc,77.76828129385055,nicrpge,78.59190516500097,6.388627138460887,1.0,Minerales Industriales,,12.911111111111111,0.09,-12.5,0.1212639151508769,Acid volcanic rocks,0.0006648417329415,1.804083495926534e-07,1583.2216796875,0.0,422.0144958496094,2244.53955078125
12.1228589169297,42.11678781598098,30.0,32.826889,128.41016,68.150002,8.7229166,66.374817,7.3,331.92361,80.827837269414,volcanic arc,74.95654283367743,nicrpge,77.87530610037129,3.227410068366151,1.0,Minerales Industriales,15.0,24.766666666666666,0.09,-12.5,0.1223638322042442,Acid volcanic rocks,0.0006648417329415,1.804083495926534e-07,1583.2216796875,0.0,422.0144958496094,2244.53955078125
12.09397463822759,42.17020803591356,40.0,36.022713,126.05484,77.93,9.4287872,60.575439,7.15,387.74194,86.94536270123129,volcanic arc,68.8483584190721,nicrpge,83.74012110198528,8.838023254218026,1.0,Minerales Industriales,,18.622222222222224,0.09,-12.5,0.1265984500046167,Acid volcanic rocks,0.0006637421902269,1.804431946084151e-07,1594.5743408203125,0.0,421.951416015625,3816.54248046875
11.5350084426921,42.81259070241097,10.0,72.472595,112.57598,153.00999,6.9674244,59.952637,7.1,793.46912,88.21398162945593,accretionary complex,59.43698191372477,nicrpge,176.5842471332663,13.182115374760189,1.0,Compuestos Químicos y Subproductos,,14.61111111111111,0.12,-16.5,0.1951724341443042,Acid volcanic rocks,0.0006607483956031,1.6358418974959934e-07,1615.6435546875,0.0,421.8932800292969,5834.54052734375
12.38463461085118,42.48660136265384,2.0,30.245949,134.28229,67.949997,9.416667,53.140335,7.833333333333333,166.63722,89.15974285318715,volcanic arc,48.51673647738158,nicrpge,89.37952417820827,48.58617873139639,1.0,Compuestos Químicos y Subproductos,,10.66,0.06,-11.8,0.1866278306594546,Acid volcanic rocks,0.0006792012718506,2.474041593814036e-07,1631.4649658203125,0.0,422.6096496582031,2116.53955078125
12.13669300980686,42.50601068383811,200.0,33.636383,126.39001,86.370003,9.09375,54.766705,7.3,291.31781,90.26242805361196,volcanic arc,32.380412187987304,nicrpge,105.73526987464923,32.79379510243719,1.0,Compuestos Químicos y Subproductos,75.0,3.611111111111111,0.06,-11.8,0.1640080384522432,Carbonate sedimentary rocks,0.0006694447365589,2.1213283218912693e-07,1627.0565185546875,0.0,422.1026306152344,3272.54150390625
11.62760586908447,42.77471353760376,17.0,72.472595,118.99837,169.55,6.5215278,65.246033,8.1,650.33148,83.54922754653225,accretionary complex,49.13505530694505,nicrpge,166.14582058889826,2.9897949158915123,1.0,Compuestos Químicos y Subproductos,100.0,26.366666666666667,0.06,-11.8,0.1951374380079464,Acid volcanic rocks,0.0006614723824895,1.668978626412354e-07,1633.8377685546875,0.0,421.905029296875,6842.53955078125
12.37731093208175,42.48862212229788,120.0,30.245949,134.28229,67.949997,9.5138893,53.517368,8.1,169.61896,89.77127709225763,volcanic arc,47.77755583224019,nicrpge,89.92880636809481,47.85257216174279,1.0,Compuestos Químicos y Subproductos,50.0,12.533333333333331,0.06,-11.8,0.1876372996127819,Acid volcanic rocks,0.0006792012718506,2.474041593814036e-07,1631.4649658203125,0.0,422.6096496582031,2116.53955078125
11.79031970483214,42.5857903626985,350.0,71.28698,121.3236,169.75,8.2666664,58.155117,6.5,441.62097,90.53586877605684,volcanic arc,38.439132277126006,nicrpge,138.67776164724873,24.98142393771425,1.0,Compuestos Químicos y Subproductos,,11.477777777777778,0.22,-13.0,0.1719985618784132,Acid volcanic rocks,0.0006628182018175,1.7976582000756025e-07,1618.719482421875,0.0,421.92205810546875,4100.54248046875
11.95440779085824,42.73819190836799,170.0,46.299099,118.47409,148.27,9.4239674,67.050224,7.833333333333333,466.47009,67.94749690540056,accretionary complex,14.060522593643492,nicrpge,138.50114974694412,14.646529134122202,1.0,Compuestos Químicos y Subproductos,75.0,7.18,0.09,-12.5,0.1861023926931773,Acid volcanic rocks,0.0006707060383632,2.034512505133535e-07,1647.5140380859375,0.0,422.05963134765625,3820.54248046875
11.68660304362379,42.92269255630011,160.0,46.716324,101.15839,158.61,6.6194444,61.587032,7.7,702.00671,67.47096751990514,accretionary complex,45.03380132103637,nicrpge,173.3004083348169,4.919113944390859,1.0,Compuestos Químicos y Subproductos,100.0,32.63333333333333,0.06,-11.8,0.2070598983531932,Acid volcanic rocks,0.0006644640816375,1.7355057480017424e-07,1661.1365966796875,0.0,421.8951721191406,6200.5400390625
11.8024416930156,43.08202216451764,36.0,39.855728,121.05466,109.85,7.9083338,46.888252,7.0,443.67325,46.46166856137216,accretionary complex,43.96278171782596,nicrpge,179.2313910786023,26.695392408922444,1.0,Compuestos Químicos y Subproductos,150.0,12.38888888888889,0.06,-11.8,0.1681113338949241,Carbonate sedimentary rocks,0.0006698404904454,2.0378656984121335e-07,1670.455810546875,0.0,422.0475769042969,3416.541748046875
12.52008254701875,42.72323070083189,6.0,30.529243,131.70811,70.790001,9.7787886,50.504047,6.55,286.25531,65.46317993987176,accretionary complex,50.505907318326685,nicrpge,109.65020144693088,50.18192988645444,1.0,Compuestos Químicos y Subproductos,50.0,9.311111111111112,0.19,-15.2,0.3049618,Siliciclastic sedimentary rocks,0.0006729694432578,2.259959046568838e-07,1644.4940185546875,0.0,422.0198669433594,4212.54248046875
11.53910568839466,43.38282822278561,96.0,40.01952,123.48952,107.28,7.5659723,50.396362,7.133333333333333,370.89862,67.88913872133097,accretionary complex,88.33355115112744,nicrpge,223.38939851417365,46.15222373606421,1.0,Minerales Energéticos,50.0,20.45555555555556,0.06,-11.8,0.1972564132516507,Carbonate sedimentary rocks,0.0006760095711797,2.511158925244672e-07,1673.7928466796875,0.0,422.01458740234375,3724.542236328125
11.67407151411157,43.06647413692635,11.0,44.076473,127.52342,103.65,8.0499992,42.092842,7.15,351.54901,59.55435104105302,accretionary complex,53.60246365442457,nicrpge,186.38897424419665,20.465531571944336,1.0,Compuestos Químicos y Subproductos,125.0,3.17,0.06,-11.8,0.1775164300646002,Carbonate sedimentary rocks,0.0006683137617073,1.960119249133641e-07,1665.2169189453125,0.0,421.9723815917969,3634.542236328125
12.35926494291541,42.82348460104865,14.0,30.30266,123.71726,70.138,8.5381947,45.054028,7.3,283.86743,59.83095404082228,accretionary complex,32.32281609233529,nicrpge,125.16144614174918,31.862202581541712,1.0,Compuestos Químicos y Subproductos,,13.2,0.22,-13.0,0.1966827996374306,Carbonate sedimentary rocks,0.0006694296607747,2.124491231825232e-07,1655.7659912109375,0.0,422.0411071777344,3788.54248046875
11.64429664599113,43.29302217856072,48.0,40.01952,122.01914,90.919998,7.6180553,57.602383,7.375,390.09442,55.9186385943266,accretionary complex,73.1467814602564,nicrpge,208.48528239008573,45.68346489687123,1.0,Compuestos Químicos y Subproductos,50.0,33.06172839506173,0.12,-16.5,0.1815269822293308,Carbonate sedimentary rocks,0.0006776459049433,2.543432628954179e-07,1672.6031494140625,0.0,422.0948791503906,3228.54150390625
12.3056856579284,43.30825173475355,16.0,20.452654,109.24777,47.709999,7.8270831,52.390472,6.6,344.81598,17.61193094056682,accretionary complex,63.195234317988,nicrpge,178.38223547813308,62.55694581728056,1.0,Compuestos Químicos y Subproductos,,11.444444444444445,0.12,-16.5,0.3705434797199394,Carbonate sedimentary rocks,0.0006731848698109,2.212835710224681e-07,1691.147705078125,0.0,422.12847900390625,4050.542724609375
12.1,42.099,564.0,36.022713,131.8262,68.150002,8.9180555,64.91964,7.225,291.40555,81.79012940043323,volcanic arc,76.77325251023329,nicrpge,79.09732736837545,6.049119329307523,1.0,Minerales Industriales,,16.65,0.09,-12.5,0.1212639151508769,Acid volcanic rocks,0.0006648417329415,1.804083495926534e-07,1583.2216796875,0.0,422.0144958496094,2244.53955078125
12.119,42.109,140.0,32.826889,129.14435,68.150002,8.705555,66.778809,7.3,316.96136,80.6755370696455,volcanic arc,75.7864235994809,nicrpge,77.8055068103794,3.725528107557396,1.0,Minerales Industriales,15.0,25.92222222222222,0.09,-12.5,0.1241229206081282,Acid volcanic rocks,0.0006648417329415,1.804083495926534e-07,1583.2216796875,0.0,422.0144958496094,2244.53955078125
12.109,42.109,160.0,36.022713,130.90584,68.150002,8.6187496,65.693329,7.2,311.06464,81.58614035200884,volcanic arc,75.71485667951804,nicrpge,78.76727843476625,4.818852755604826,1.0,Minerales Industriales,,25.4,0.09,-12.5,0.1241229206081282,Acid volcanic rocks,0.0006648417329415,1.804083495926534e-07,1583.2216796875,0.0,422.0144958496094,2244.53955078125
12.109,42.109,640.0,36.022713,130.90584,68.150002,8.6187496,65.693329,7.2,311.06464,81.58614035200884,volcanic arc,75.71485667951804,nicrpge,78.76727843476625,4.818852755604826,1.0,Minerales Industriales,,25.4,0.09,-12.5,0.1241229206081282,Acid volcanic rocks,0.0006648417329415,1.804083495926534e-07,1583.2216796875,0.0,422.0144958496094,2244.53955078125
13.246,42.817,18.39,37.348465,59.490147,77.668335,2.3984849,80.031288,5.971428571428572,1593.7853,17.975989379103645,accretionary complex,130.5703998040904,nicrpge,131.10922397459294,130.15227605539374,1.0,Compuestos Químicos y Subproductos,50.0,8.1,0.22,-13.0,0.3266934081554398,Carbonate sedimentary rocks,0.0006606940296478,1.581068715950096e-07,1700.658935546875,0.0,421.8465270996094,12094.5419921875
13.249,42.809,39.54,37.348465,59.490147,77.668335,2.2993057,81.227791,5.2,1562.5112,18.58236711147826,accretionary complex,130.8859925354887,nicrpge,130.46092221052214,130.47135345883177,1.0,Compuestos Químicos y Subproductos,50.0,8.45,0.22,-13.0,0.3266934081554398,Carbonate sedimentary rocks,0.0006606940296478,1.581068715950096e-07,1700.658935546875,0.0,421.8465270996094,12094.5419921875
